Country,TradeFlow,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Vietnam,Import,Rice,2021,Thailand,744467,873612000000,Kg
Vietnam,Import,Rice,2021,Lao PDR,676984,907325000000,Kg
Vietnam,Import,Rice,2021,Myanmar,475081,46515000000,Kg
Vietnam,Import,Rice,2021,Japan,50110,495315,Kg
Vietnam,Import,Rice,2021,Philippines,5531,988149,Kg
Vietnam,Import,Rice,2021,"Korea, Rep.",3949,374859,Kg
Vietnam,Import,Rice,2021,Italy,2343,222386,Kg
Vietnam,Import,Rice,2021,"Other Asia, nes",1388,131731,Kg
Vietnam,Import,Rice,2021,France,383,60175,Kg
Vietnam,Import,Rice,2021,United Kingdom,55,58991,Kg
Vietnam,Import,Rice,2020,World,12738328,18313100000000,Kg
Vietnam,Import,Rice,2020,Cambodia,8677412,12875900000000,Kg
Vietnam,Import,Rice,2020,China,1335116,198110000000,Kg
Vietnam,Import,Rice,2020,India,1018141,1371930000000,Kg
Vietnam,Import,Rice,2020,Myanmar,659415,788171000000,Kg
Vietnam,Import,Rice,2020,Lao PDR,542729,584253000000,Kg
Vietnam,Import,Rice,2020,Thailand,431095,630507000000,Kg
Vietnam,Import,Rice,2020,Japan,39425,394913,Kg
Vietnam,Import,Rice,2020,United States,29003,329555,Kg
Vietnam,Import,Rice,2020,Malaysia,2579,526826,Kg
Vietnam,Import,Rice,2020,Italy,2050,193654,Kg
Vietnam,Import,Rice,2020,"Korea, Rep.",594,583506,Kg
Vietnam,Import,Rice,2020,Philippines,402,596505,Kg
Vietnam,Import,Rice,2020,Spain,210,198304,Kg
Vietnam,Import,Rice,2020,France,157,148581,Kg
Vietnam,Import,Rice,2019,World,3339515,519910000000,Kg
Vietnam,Import,Rice,2019,China,1335219,2253270000000,Kg
Vietnam,Import,Rice,2019,Myanmar,654934,1046930000000,Kg
Vietnam,Import,Rice,2019,Thailand,611536,93198000000,Kg
Vietnam,Import,Rice,2019,Lao PDR,388480,424489000000,Kg
Vietnam,Import,Rice,2019,Cambodia,220536,37217000000,Kg
Vietnam,Import,Rice,2019,India,67229,107115000000,Kg
Vietnam,Import,Rice,2019,Japan,51680,528422,Kg
Vietnam,Import,Rice,2019,Philippines,3272,390537,Kg
Vietnam,Import,Rice,2019,United Arab Emirates,3161,305025,Kg
Vietnam,Import,Rice,2019,Italy,3147,303685,Kg
Vietnam,Import,Rice,2019,Spain,169,163538,Kg
Vietnam,Import,Rice,2019,"Korea, Rep.",150,144736,Kg
Vietnam,Import,Rice,2018,World,4655928,5826480000000,Kg
Vietnam,Import,Rice,2018,China,1705224,2207820000000,Kg
Vietnam,Import,Rice,2018,Thailand,1153093,1365660000000,Kg
Vietnam,Import,Rice,2018,Myanmar,779982,1081750000000,Kg
Vietnam,Import,Rice,2018,Lao PDR,729815,82512000000,Kg
Vietnam,Import,Rice,2018,India,161504,209893000000,Kg
Vietnam,Import,Rice,2018,"Hong Kong, China",46000,439672,Kg
Vietnam,Import,Rice,2018,Japan,34343,329176,Kg
Vietnam,Import,Rice,2018,Cambodia,12936,169767,Kg
Vietnam,Import,Rice,2018,Singapore,10000,955808,Kg
Vietnam,Import,Rice,2018,United States,9897,102234,Kg
Vietnam,Import,Rice,2018,France,7740,174359,Kg
Vietnam,Import,Rice,2018,Italy,2629,251244,Kg
Vietnam,Import,Rice,2018,"Korea, Rep.",2291,21899,Kg
Vietnam,Import,Rice,2018,Pakistan,388,370376,Kg
Vietnam,Import,Rice,2018,Spain,87,83031,Kg
Vietnam,Import,Rice,2017,World,4196128,7920960000000,Kg
Vietnam,Import,Rice,2017,China,1568051,2416930000000,Kg
Vietnam,Import,Rice,2017,Thailand,1154842,2018560000000,Kg
Vietnam,Import,Rice,2017,Lao PDR,688996,1734840000000,Kg
Vietnam,Import,Rice,2017,Unspecified,392642,92835000000,Kg
Vietnam,Import,Rice,2017,India,214814,327614000000,Kg
Vietnam,Import,Rice,2017,Myanmar,105405,40203000000,Kg
Vietnam,Import,Rice,2017,Cambodia,41484,765292,Kg
Vietnam,Import,Rice,2017,Japan,20524,940415,Kg
Vietnam,Import,Rice,2017,"Korea, Rep.",6252,46500,Kg
Vietnam,Import,Rice,2017,Italy,2420,11300,Kg
Vietnam,Import,Rice,2017,Pakistan,613,8000,Kg
Vietnam,Import,Rice,2017,Philippines,84,129027,Kg
Vietnam,Import,Rice,2016,World,4456295,8693270000000,Kg
Vietnam,Import,Rice,2016,China,1891665,3256860000000,Kg
Vietnam,Import,Rice,2016,Thailand,1173892,2060850000000,Kg
Vietnam,Import,Rice,2016,Unspecified,545446,134910000000,Kg
Vietnam,Import,Rice,2016,Lao PDR,440989,1370410000000,Kg
Vietnam,Import,Rice,2016,India,323938,5568000000,Kg
Vietnam,Import,Rice,2016,Philippines,43185,743506,Kg
Vietnam,Import,Rice,2016,Japan,14812,942531,Kg
Vietnam,Import,Rice,2016,United States,9946,21390,Kg
Vietnam,Import,Rice,2016,Cambodia,5355,889595,Kg
Vietnam,Import,Rice,2016,"Korea, Rep.",4739,33400,Kg
Vietnam,Import,Rice,2016,Italy,1890,8190,Kg
Vietnam,Import,Rice,2016,Singapore,167,600,Kg
Vietnam,Import,Rice,2016,Pakistan,140,2000,Kg
Vietnam,Import,Rice,2016,United Kingdom,132,170,Kg
Vietnam,Import,Rice,2015,World,3769242,5011680000000,Kg
Vietnam,Import,Rice,2015,China,2306054,2427640000000,Kg
Vietnam,Import,Rice,2015,Thailand,762880,1344390000000,Kg
Vietnam,Import,Rice,2015,India,318491,335902000000,Kg
Vietnam,Import,Rice,2015,Lao PDR,169030,524176000000,Kg
Vietnam,Import,Rice,2015,Unspecified,147315,306131000000,Kg
Vietnam,Import,Rice,2015,Philippines,48500,510574,Kg
Vietnam,Import,Rice,2015,Japan,9069,152635,Kg
Vietnam,Import,Rice,2015,Chad,5612,59079,Kg
Vietnam,Import,Rice,2015,Italy,1967,10901,Kg
Vietnam,Import,Rice,2015,United Kingdom,209,741,Kg
Vietnam,Import,Rice,2015,United States,116,511,Kg
